Age,Work Class,FNLWGT,HS Grad,Education,Education Num,Marital Status,Occupation,Relationship,Race,Sex,Cap Gain,Cap Loss,Hours/Wk,Native Country,Annual Salary
25, Private,146117,TRUE, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States, <=50K
33, Private,160216,TRUE, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,32, ?, <=50K
70, Self-emp-not-inc,124449,TRUE, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2246,8, United-States, >50K
22, Private,50163,FALSE, 9th,5, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private,235271,TRUE, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
46, Private,121124,TRUE, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
43, Self-emp-not-inc,144218,FALSE, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
37, Private,94334,FALSE, 7th-8th,4, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
59, Self-emp-inc,169982,TRUE, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
51, Self-emp-not-inc,35295,TRUE, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, United-States, <=50K
47, Private,133969,TRUE, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2885,0,65, Japan, <=50K
36, Private,35429,TRUE, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
73, Local-gov,205580,FALSE, 5th-6th,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,6, United-States, <=50K
32, Local-gov,177794,TRUE, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private,167474,TRUE, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
51, Local-gov,35211,TRUE, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private,117244,TRUE, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
57, Private,194850,TRUE, Some-college,10, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Mexico, <=50K
19, Private,144911,TRUE, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
45, Private,197240,FALSE, 12th,8, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States, >50K
55, Private,101338,FALSE, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Private,148522,TRUE, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private,97261,TRUE, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private,166606,TRUE, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
20, Private,229414,TRUE, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
34, Local-gov,209213,TRUE, Bachelors,13, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,15, United-States, <=50K
26, Private,291968,TRUE, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
73, Federal-gov,127858,TRUE, Some-college,10, Widowed, Tech-support, Not-in-family, White, Female,3273,0,40, United-States, <=50K
27, Private,302406,TRUE, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
37, Self-emp-not-inc,29054,TRUE, Assoc-voc,11, Never-married, Farming-fishing, Own-child, White, Male,0,0,84, United-States, <=50K
73, Self-emp-not-inc,336007,TRUE, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov,349230,TRUE, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,1848,40, United-States, >50K
36, Local-gov,101481,TRUE, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc,46704,TRUE, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
49, Private,233639,FALSE, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
68, Local-gov,31725,TRUE, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,54850,TRUE, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,1590,50, United-States, <=50K
30, Private,293512,TRUE, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private,375655,TRUE, Bachelors,13, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
28, Private,105817,FALSE, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Local-gov,203408,TRUE, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,162302,TRUE, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
40, Private,163455,TRUE, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,55, United-States, >50K
32, Local-gov,100135,TRUE, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, ?,41517,FALSE, 11th,7, Married-spouse-absent, ?, Unmarried, Black, Female,0,0,20, United-States, <=50K
18, Private,102182,FALSE, 12th,8, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30, United-States, <=50K
36, Private,414683,TRUE, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private,194352,TRUE, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private,194096,TRUE, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
90, Local-gov,153602,TRUE, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,6767,0,40, United-States, <=50K
20, Private,215495,TRUE, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico, <=50K
27, Private,164607,TRUE, Bachelors,13, Separated, Tech-support, Own-child, White, Male,0,0,50, United-States, <=50K
58, Local-gov,34878,TRUE, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Private,126569,TRUE, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
65, ?,315728,TRUE, HS-grad,9, Widowed, ?, Unmarried, White, Female,2329,0,75, United-States, <=50K
28, Private,22422,TRUE, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov,178222,TRUE, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
45, Local-gov,56841,TRUE, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private,300275,TRUE, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
69, Local-gov,197288,TRUE, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
58, Self-emp-not-inc,157786,TRUE, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private,110684,TRUE, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
58, Self-emp-not-inc,140729,TRUE, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
53, Federal-gov,90127,TRUE, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
44, Self-emp-inc,37997,TRUE, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
31, Private,61308,FALSE, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,171199,TRUE, Bachelors,13, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
48, Private,128432,TRUE, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov,195023,TRUE, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private,122473,FALSE, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,625,40, United-States, <=50K
43, Private,171888,TRUE, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Self-emp-inc,183784,FALSE, 10th,6, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
20, Private,219262,TRUE, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private,71379,TRUE, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, ?,234519,TRUE, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50K
35, Private,96824,TRUE, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private,242597,TRUE, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, ?,127388,TRUE, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private,204536,TRUE, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
54, Private,143804,FALSE, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private,80680,TRUE, Some-college,10, Married-civ-spouse, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
36, Private,301227,FALSE, 5th-6th,3, Separated, Priv-house-serv, Unmarried, Other, Female,0,0,35, Mexico, <=50K
26, Self-emp-not-inc,201930,TRUE, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
25, Local-gov,176616,TRUE, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private,353219,FALSE, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private,126076,TRUE, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Private,156493,TRUE, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
48, Federal-gov,435503,TRUE, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-inc,561489,TRUE, Masters,14, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,50, United-States, <=50K
22, Federal-gov,100345,TRUE, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,43, United-States, <=50K
18, Private,36275,TRUE, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
46, Private,110794,TRUE, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov,143766,TRUE, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
30, Federal-gov,76313,TRUE, HS-grad,9, Married-civ-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
31, Private,121308,FALSE, 11th,7, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private,216672,TRUE, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc,89942,TRUE, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,3674,0,45, United-States, <=50K
45, State-gov,103406,TRUE, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
30, State-gov,158291,TRUE, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private,455361,FALSE, 9th,5, Never-married, Other-service, Unmarried, White, Male,0,0,35, Mexico, <=50K
44, Private,225263,TRUE, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,1408,46, United-States, <=50K
54, Private,225307,FALSE, 11th,7, Divorced, Craft-repair, Own-child, White, Female,0,0,50, United-States, >50K
36, Private,286115,TRUE, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private,187830,TRUE, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
26, Private,142506,TRUE, Bachelors,13, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
47, Local-gov,148576,TRUE, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
36, Private,185325,TRUE, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
32, Self-emp-not-inc,27939,TRUE, Some-college,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
21, Private,383603,FALSE, 10th,6, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private,140790,TRUE, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
34, Private,226629,TRUE, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Mexico, <=50K
51, Private,228516,TRUE, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,45, Columbia, <=50K
55, Self-emp-not-inc,119762,FALSE, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
43, Private,299197,TRUE, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,149297,TRUE, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
28, Local-gov,202558,TRUE, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private,175232,TRUE, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
35, Self-emp-not-inc,157473,TRUE, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, ?,409842,TRUE, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States, <=50K
26, Private,105787,TRUE, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,36, United-States, <=50K
68, Private,144056,TRUE, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,3818,0,40, United-States, <=50K
46, Private,45363,TRUE, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,2824,40, United-States, >50K
21, Private,205838,TRUE, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States, <=50K
23, Private,115326,TRUE, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private,186890,FALSE, 10th,6, Married-civ-spouse, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
23, Local-gov,304386,TRUE, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private,24529,TRUE, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Male,0,0,15, United-States, <=50K
33, Private,183557,TRUE, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private,342730,TRUE, Assoc-acdm,12, Separated, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, ?,182191,TRUE, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,4064,0,30, Canada, <=50K
56, Self-emp-not-inc,67841,TRUE, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,351381,TRUE, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private,293691,TRUE, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1590,40, Japan, <=50K
41, Self-emp-inc,220821,TRUE, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
26, Private,190027,FALSE, 10th,6, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
41, Private,343944,FALSE, 11th,7, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Self-emp-inc,110457,TRUE, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
47, State-gov,72333,TRUE, HS-grad,9, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc,193494,TRUE, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
35, Private,334999,TRUE, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc,274363,TRUE, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
